model,scenario,skill,brier,prev,auc,citl,slope,oe,ici,logloss,nb_0.01,nb_0.02,nb_0.05,nb_0.1,skill_lo,brier_lo,prev_lo,auc_lo,citl_lo,slope_lo,oe_lo,ici_lo,logloss_lo,nb_0.01_lo,nb_0.02_lo,nb_0.05_lo,nb_0.1_lo,skill_hi,brier_hi,prev_hi,auc_hi,citl_hi,slope_hi,oe_hi,ici_hi,logloss_hi,nb_0.01_hi,nb_0.02_hi,nb_0.05_hi,nb_0.1_hi
LR-AUG+recal,S0,0.04772594942097386,0.022483323210925516,0.02419556489693684,0.82547953461489,0.02013086036009679,1.1338298548757415,1.019016802212848,0.0036226835879170105,0.09625397426726594,0.017274777735643874,0.014437709309590822,0.0062249463344309156,0.0019481422179074086,0.031175039823158987,0.01827111461326811,0.019671788402776204,0.7717574946453217,-0.163339181472411,0.8904806143189612,0.8423324505472081,-0.005784597655237235,0.07908384944118779,0.01315144263325937,0.010581367601220963,0.003809744916281731,0.00037820390085333434,0.06427685901878873,0.02669553180858292,0.028719341391097476,0.8792015745844582,0.20360090219260457,1.3771790954325218,1.195701153878488,0.013029964831071255,0.11342409909334408,0.02139811283802838,0.01829405101796068,0.0086401477525801,0.003518080534961483
LR-AUG+recal,S1,0.02518043891428745,0.023015625859904486,0.02419556489693684,0.7773792646214978,0.09131624002824139,1.1153740750105197,1.0909957568940796,0.0061963517215665315,0.10283105540194756,0.016697958049168023,0.011683865461949315,0.0031703554001498114,-0.00010882440560720406,0.015444164931062291,0.0187633787493741,0.019671788402776204,0.7355178200234848,-0.09909531712550783,0.9100131917648681,0.8913694034344353,0.0026218892425403564,0.08589892359195664,0.012470643364282203,0.007294505266580612,0.0013887794723329969,-0.0006888935628822834,0.03491671289751261,0.02726787297043487,0.028719341391097476,0.8192407092195108,0.2817277971819906,1.3207349582561712,1.2906221103537239,0.009770814200592707,0.11976318721193849,0.02092527273405384,0.01607322565731802,0.004951931327966626,0.0004712447516678753
LR-AUG+recal,S2,0.04606391231525908,0.022522564138905875,0.02419556489693684,0.829654364373364,-0.015828034854135795,1.196564974978247,0.9852391404320787,0.005391726244779018,0.09647872229673811,0.017348652410455852,0.013812967345507101,0.005500368962710075,0.001185006392426653,0.031223386068755205,0.018329388650903895,0.019671788402776204,0.7723239761941821,-0.19812741293775454,0.9174851844127685,0.8148175434694902,-6.97613061120591e-05,0.07950206633034558,0.013208501399237713,0.009962479928434395,0.002714003591607704,-0.0002529931043853484,0.06090443856176296,0.026715739626907854,0.028719341391097476,0.8869847525525459,0.16647134322948293,1.4756447655437255,1.1556607373946672,0.010853213795670094,0.11345537826313064,0.02148880342167399,0.017663454762579807,0.008286734333812447,0.0026230058892386544
LR-AUG+recal,S3,0.04459426849811576,0.022557262634497224,0.02419556489693684,0.8141560151835112,-0.01125985892164175,1.1862022580172937,0.9894434035544678,0.0036589861844309305,0.09768219469198161,0.017162572740574294,0.013683091340487048,0.005706844776925327,0.0015218871059975814,0.02891330455794513,0.018330560397073394,0.019671788402776204,0.7548915482917746,-0.20010613566570049,0.8927192065774882,0.8114218587516746,-0.0060544844213208625,0.08013148031797056,0.01305577123037838,0.009748830167780834,0.0032088705659528713,5.5129552784495594e-05,0.0602752324382864,0.026783964871921053,0.028719341391097476,0.8734204820752478,0.177586417822417,1.4796853094570994,1.167464948357261,0.013372456790182723,0.11523290906599266,0.021269374250770207,0.01761735251319326,0.008204818987897784,0.0029886446592106673
LR-AUG+recal,S4,0.04150571862290031,0.022630183728015743,0.02419556489693684,0.8210616748390489,-0.02489338543877161,1.1419704287495713,0.9769000529843002,0.0039613401318657725,0.09721364891548735,0.01740215410013119,0.013885917011172672,0.005652405785228222,0.0010302663821263975,0.027184243767596483,0.01837213244574169,0.019671788402776204,0.7686864568142453,-0.20328617799618656,0.8991981129170401,0.8116082202743679,-0.004470577433178014,0.07990261733805043,0.013454637064051282,0.010063455955977837,0.0031974647079048204,-0.00031138871121263404,0.05582719347820414,0.026888235010289797,0.028719341391097476,0.8734368928638525,0.15349940711864332,1.3847427445821026,1.1421918856942324,0.012393257696909559,0.11452468049292427,0.0213496711362111,0.017708378066367506,0.008107346862551624,0.002371921475465429
LR-AUG+recal,S5,0.0228147530892997,0.023071480032331386,0.02419556489693684,0.7735184791907623,0.03783146624641705,1.1508663131889345,1.036822850823798,0.006613312700921021,0.10350128021302088,0.016273847196718736,0.01258240275107555,0.003265587284412847,0.00016895173110959157,0.014570115724388738,0.018832101685458107,0.019671788402776204,0.7275431318886698,-0.1527002520097085,0.9197416037231463,0.8465878215082892,0.0027267623659201325,0.08685067045802902,0.012075121944247902,0.008234708971248034,0.0013346834252527164,-0.00042941819847753973,0.03105939045421066,0.027310858379204665,0.028719341391097476,0.8194938264928548,0.22836318450254256,1.3819910226547227,1.2270578801393068,0.01049986303592191,0.12015188996801274,0.02047257244918957,0.016930096530903067,0.005196491143572977,0.0007673216606967229
LR-PS+recal,S0,0.0479591223244078,0.022477817966139367,0.02419556489693684,0.8263422524336201,0.016677663534819333,1.1392069815416428,1.0157223442667107,0.0034593739091942272,0.0962538842619515,0.017437463842489752,0.01464404591052903,0.006072608280264894,0.0021827101200785947,0.031075577569304253,0.01827765906254701,0.019671788402776204,0.7743965701136335,-0.16757036492415936,0.9127103002484002,0.8389087123574845,-0.0033255947761059814,0.07926818536232913,0.013184788339705412,0.01077027615096186,0.003646410742336324,0.0005909328109243554,0.06484266707951135,0.026677976869731723,0.028719341391097476,0.8782879347536068,0.20092569199379803,1.3657036628348855,1.1925359761759369,0.010244342594494436,0.11323958316157387,0.02169013934527409,0.0185178156700962,0.008498805818193464,0.003774487429232834
LR-PS+recal,S1,0.02794071020157729,0.022950455469653654,0.02419556489693684,0.7827824224804475,0.05290503168016237,1.0401401482691215,1.0514077246174072,0.005295717871032412,0.10190277506360254,0.016483753298378652,0.013111308159810127,0.003922941431403183,0.0005688235682094114,0.015956630622821683,0.018705371828880324,0.019671788402776204,0.7415038922023636,-0.12795678946379088,0.8359281395698221,0.8699509976575239,0.0022872128094187185,0.08483268440855285,0.01212610319489155,0.009095029641565111,0.0018635943577016067,-0.0007227662304505845,0.0399247897803329,0.027195539110426985,0.028719341391097476,0.8240609527585314,0.2337668528241156,1.2443521569684208,1.2328644515772904,0.008304222932646106,0.11897286571865223,0.020841403401865754,0.017127586678055143,0.00598228850510476,0.0018604133668694072
LR-PS+recal,S2,0.04583946450949472,0.022527863382918577,0.02419556489693684,0.8297441845002573,0.029080418810134238,1.0551782203970665,1.0274108793236896,0.003956527177670731,0.09610453225451754,0.017336176456213173,0.014109590583966292,0.0062570851866138,0.0008839957950915424,0.029476111205379234,0.01832353235078166,0.019671788402776204,0.7733063937927489,-0.1573386860255428,0.805047562977014,0.8475326548602298,-0.0019192580187585226,0.07852693962414681,0.013250124321774224,0.010219560896093539,0.0034489025567171422,-0.0006607793173133642,0.06220281781361021,0.026732194415055494,0.028719341391097476,0.8861819752077658,0.21549952364581126,1.3053088778171191,1.2072891037871494,0.009832312374099985,0.11368212488488827,0.021422228590652122,0.017999620271839045,0.009065267816510458,0.002428770907496449
LR-PS+recal,S3,0.04627513780410841,0.02251757707564053,0.02419556489693684,0.8175153156618351,0.03462873324112619,1.0194374349657485,1.032730319041945,0.0031850600139907252,0.09698692038890469,0.017481777882423017,0.013025508497936766,0.006081833467546047,0.0014424154526582102,0.0277012509481984,0.01826852235816593,0.019671788402776204,0.7585042510131873,-0.1589657970680146,0.7644825012978436,0.8448330388323678,-0.005234068408321966,0.07858194627983983,0.013340972443336001,0.009864480946083696,0.003469019197288013,-0.00017227580980845982,0.06484902466001843,0.026766631793115128,0.028719341391097476,0.8765263803104829,0.228223263550267,1.2743923686336533,1.220627599251522,0.011604188436303417,0.11539189449796955,0.021622583321510035,0.016186536049789837,0.008694647737804082,0.0030571067151248803
