model,scenario,skill,brier,prev,auc,citl,slope,oe,ici,logloss,nb_0.01,nb_0.02,nb_0.05,nb_0.1,sens,spec,ppv,npv,referral,skill_lo,brier_lo,prev_lo,auc_lo,citl_lo,slope_lo,oe_lo,ici_lo,logloss_lo,nb_0.01_lo,nb_0.02_lo,nb_0.05_lo,nb_0.1_lo,sens_lo,spec_lo,ppv_lo,npv_lo,referral_lo,skill_hi,brier_hi,prev_hi,auc_hi,citl_hi,slope_hi,oe_hi,ici_hi,logloss_hi,nb_0.01_hi,nb_0.02_hi,nb_0.05_hi,nb_0.1_hi,sens_hi,spec_hi,ppv_hi,npv_hi,referral_hi
LRw-AUG,S0,0.05055439010728291,0.022416543331651738,0.02419556489693684,0.8420361057550495,0.0054388737176909955,1.0766817289165163,1.0050270725196857,0.004151043310274166,0.09464791340988413,0.01834598760466109,0.014256412246815453,0.006062460281731116,0.002374688458427884,0.7703885974437066,0.7501248325753582,0.07101778550355271,0.9924673271629854,0.26246928390039526,0.027645479635906845,0.01832574065898545,0.019671788402776204,0.8123619006315005,-0.17272848615887612,0.9245875125553635,0.8384763052860222,0.0006594555268486712,0.0793430031031587,0.01360197860419399,0.010540640568677763,0.003224513935791059,0.00018163790447696523,0.6844602925936063,0.7328707187447966,0.05861202979968243,0.9890236776743687,0.24484800305677745,0.07346330057865898,0.026507346004318026,0.028719341391097476,0.8717103108785985,0.18360623359425812,1.228775945277669,1.1715778397533492,0.0076426310936996604,0.10995282371660955,0.02308999660512819,0.01797218392495314,0.008900406627671173,0.004567739012378802,0.8563169022938069,0.7673789464059199,0.083423541207423,0.995910976651602,0.28009056474401306
LRw-AUG,S1,0.02956648676379159,0.022912070658165,0.02419556489693684,0.7923565627377975,-0.018124529700058872,1.1235739509108573,0.9829853763688244,0.006313053656443214,0.10123601839338056,0.016295713368860796,0.012667141026937926,0.004688867726451641,0.0007292841774669627,0.7793372908272861,0.7124899018277627,0.06297885006868728,0.9923791947809716,0.29941013493020074,0.019500555283612234,0.01881550448979415,0.019671788402776204,0.7606037973373828,-0.2024667986227456,0.9821170603874885,0.8099218706406122,0.002914930511674269,0.08642710185818415,0.012013999019157132,0.008248184113654253,0.0020999340479296983,-0.00042976429305226693,0.6998336131607593,0.6866245330379007,0.050826827293175975,0.9897925072181426,0.2719342158530401,0.03963241824397094,0.027008636826535853,0.028719341391097476,0.8241093281382122,0.16621773922262786,1.2650308414342262,1.1560488820970367,0.00971117680121216,0.11604493492857697,0.02057742771856446,0.017086097940221597,0.007277801404973585,0.0018883326479861924,0.8588409684938129,0.7383552706176247,0.07513087284419859,0.9949658823438006,0.32688605400736137
LRw-AUG,S2,0.04818212216087436,0.02247255290888383,0.02419556489693684,0.8349765602620269,0.025036125103035368,1.1035239595525195,1.0235359638392314,0.004260169073438005,0.0954859094846559,0.01756373534594763,0.014248642298000097,0.006145176976175282,0.0016498394019549474,0.8065456489227172,0.7480795029410785,0.07354650673752419,0.9936287029525016,0.2653399659143154,0.029131972640145616,0.01835833476141951,0.019671788402776204,0.7922312515561674,-0.15401209992757073,0.9191287678264608,0.8519236139769927,-0.0037618772386265667,0.07959644447075354,0.013380463000965133,0.010456919515263117,0.0031110927741423186,-0.00038976238593036025,0.7263170828913671,0.7315979179096492,0.06192883037372879,0.990444610417839,0.2481485204907882,0.06723227168160312,0.026586771056348147,0.028719341391097476,0.8777218689678865,0.20408435013364148,1.2879191512785781,1.1951483137014702,0.012282215385502577,0.11137537449855828,0.021747007690930124,0.01804036508073708,0.009179261178208244,0.003689441189840255,0.8867742149540673,0.7645610879725078,0.0851641831013196,0.9968127954871642,0.2825314113378426
LRw-AUG,S3,0.04635465704084463,0.02251569961536537,0.02419556489693684,0.8311662962935558,0.11081536758089928,1.2182746991307207,1.109937611752322,0.005614932361840699,0.09635266294358028,0.01790739178628498,0.014185864926191935,0.006246186252683608,0.0014040565069561696,0.7117920852084976,0.7541770796808431,0.06698713323389467,0.9906133691849045,0.25709730748820836,0.02939439529885899,0.018339089909154976,0.019671788402776204,0.7929660736639595,-0.07339965618657683,1.0222577165242925,0.9162982314460512,0.0005583082038303254,0.08003655124988357,0.013306286567817762,0.010326567238958494,0.004103278866709948,0.00020312033939327736,0.607924480114973,0.7357065550364907,0.05673889161068153,0.9858889894395908,0.2388985881616909,0.06331491878283027,0.026692309321575763,0.028719341391097476,0.869366518923152,0.2950303913483754,1.414291681737149,1.303576992058593,0.010671556519851074,0.11266877463727698,0.022508497004752197,0.018045162613425376,0.00838909363865727,0.0026049926745190617,0.8156596903020221,0.7726476043251955,0.07723537485710781,0.9953377489302182,0.2752960268147258
LRw-AUG,S4,0.03976239403481063,0.022671343864797525,0.02419556489693684,0.8342516895498229,-0.15875296139968784,1.071159685136763,0.8636954549955073,0.004651874329417,0.09635901506491688,0.017876462940277095,0.01427331265245874,0.006033399515321817,0.0016493549883527074,0.8243957030997561,0.6983746159955022,0.06346917954420579,0.993803872354306,0.31427410718635945,0.0172587983350628,0.018493052737792115,0.019671788402776204,0.7989458502436633,-0.3306834180430085,0.9004923415727998,0.7248149323877253,0.001143228020125613,0.08052334805849104,0.013501440359308423,0.010165269154393919,0.003005599788213576,-0.0005398713490825102,0.7446593490617429,0.6784129945428264,0.052194621930945845,0.9905335930756624,0.29431197227237926,0.06226598973455846,0.026849634991802936,0.028719341391097476,0.8695575288559825,0.01317749524363282,1.2418270287007265,1.0025759776032892,0.008160520638708387,0.11219468207134273,0.022251485521245767,0.01838135615052356,0.00906119924243006,0.003838581325787925,0.9041320571377692,0.718336237448178,0.07474373715746574,0.9970741516329497,0.33423624210033964
LRw-AUG,S5,0.026383625899226715,0.022987218447301862,0.02419556489693684,0.7834253449997246,0.00167566069417756,1.1451829603093433,1.001595980052871,0.006572090747748341,0.10229957781526008,0.016222984883054712,0.012935197529249213,0.0035924914588449626,-8.01224867502514e-05,0.7564010885475213,0.7110824386723502,0.06095872370371111,0.9915772305339163,0.30022858934874713,0.0173530080495319,0.018836754939166325,0.019671788402776204,0.7434929101918906,-0.18443392419031462,0.9516488877654589,0.8228793242380881,0.0026084752925317548,0.08688564770876192,0.011907764210541079,0.008842971256732416,0.0007298549898284382,-0.001015042345691351,0.676052343423282,0.6869272501279476,0.04838254612942288,0.9889806961322916,0.2746446986371055,0.035414243748921534,0.0271376819554374,0.028719341391097476,0.8233577798075586,0.18778524557866977,1.3387170328532276,1.1803126358676541,0.010535706202964927,0.11771350792175825,0.020538205555568345,0.017027423801766008,0.006455127927861487,0.0008547973721908483,0.8367498336717606,0.7352376272167528,0.07353490127799933,0.9941737649355411,0.32581248006038876
LRw-AUG,S6,0.04126940970725812,0.022635763014487716,0.02419556489693684,0.8245518036867392,-0.03948886265460046,1.2533116748462845,0.9634285103433292,0.004712869318668245,0.09744663714351735,0.017581217600468914,0.012392050668702808,0.006392660762810507,0.0004933600581223337,0.7869660865997722,0.6948781633629373,0.06010817967305187,0.992455609657179,0.3167803304572513,0.024979206791726983,0.018400959248569295,0.019671788402776204,0.7768843444944045,-0.21808258167666061,1.017304275970233,0.7994030521286474,0.0012034435867473124,0.08064572383414828,0.013084682322743282,0.009118105069867752,0.003967662112815753,-0.0005966017279859968,0.6792350355077447,0.6732526620604654,0.04962804665682083,0.9876540225378423,0.2959597826411611,0.05755961262278926,0.026870566780406138,0.028719341391097476,0.8722192628790739,0.13910485636745973,1.4893190737223359,1.127453968558011,0.008222295050589178,0.11424755045288643,0.022077752878194544,0.015665996267537865,0.00881765941280526,0.0015833218442306643,0.8946971376917997,0.7165036646654092,0.07058831268928291,0.9972571967765158,0.3376008782733415
LRw-PS,S0,0.05047170900268505,0.022418495444068307,0.02419556489693684,0.8432398408229734,-0.00214473462114893,1.1590424259742826,0.9980074218726415,0.004873734640841758,0.09494607759470662,0.017916439768777416,0.014928402910960842,0.0059024370930995836,0.0023631905313364608,0.7706602744795927,0.7497751795625845,0.07094882416345862,0.9924726905117869,0.2628170502403597,0.030365417784632122,0.018339286057799803,0.019671788402776204,0.8170386204930571,-0.180158102157215,1.0115696046526526,0.8313065820427886,0.0011361886465344993,0.08006876694722638,0.013215390716364125,0.010955812942971342,0.0031203940997902727,0.00023041385976993716,0.6856093351805506,0.7305087956900527,0.05860367846596464,0.9890648371266136,0.24316195171793964,0.07057800022073799,0.02649770483033681,0.028719341391097476,0.8694410611528898,0.17586863291491717,1.3065152472959127,1.1647082617024944,0.008611280635149017,0.10982338824218686,0.022617488821190707,0.01890099287895034,0.008684480086408895,0.004495967202902984,0.8557112137786349,0.7690415634351164,0.0832939698609526,0.9958805438969601,0.2824721487627797
LRw-PS,S1,0.032238246813159566,0.022848990030592032,0.02419556489693684,0.7971053447259724,0.0011864672111935616,1.056588428539167,1.0011166194317214,0.005100721998052662,0.10027991282641814,0.016439407792791197,0.012816274233323164,0.004642896366244838,0.0006065230813186123,0.7574227741001537,0.7289436147541674,0.06479737499210882,0.9918161017321343,0.2828242947710462,0.019124571553304374,0.018780019680972704,0.019671788402776204,0.7674217676010333,-0.1749640344933344,0.9190084398275233,0.833949884423729,0.0017541903557092972,0.08543338907921205,0.012224712966612327,0.008683083865093527,0.001888952206618626,-0.0008438174521857452,0.6777431751743176,0.7052054131196478,0.0519058506103583,0.9893479541410096,0.25737431832017454,0.04535192207301476,0.02691796038021136,0.028719341391097476,0.8267889218509115,0.1773369689157215,1.1941684172508105,1.1682833544397138,0.008447253640396026,0.11512643657362423,0.020654102618970067,0.016949464601552798,0.00739684052587105,0.00205686361482297,0.8371023730259898,0.7526818163886869,0.07768889937385932,0.994284249323259,0.30827427122191786
LRw-PS,S2,0.0484992844386023,0.022465064663251037,0.02419556489693684,0.8375821590521635,-0.0047180170059925195,1.0684149873308921,0.9956513615433085,0.00495658012019514,0.0950733927720025,0.017513613645465036,0.014481249869328822,0.006170249151723894,0.0017354066100538487,0.7948680890562186,0.7458715462805456,0.0719738847681289,0.9932268512085777,0.267211954658591,0.028916216338089613,0.018374826094897035,0.019671788402776204,0.7973392724943258,-0.1858715284588077,0.9002212726396253,0.8275186655780437,-2.9176159605489096e-05,0.07945317362700499,0.013313892491503648,0.01066658072602415,0.0032176160711021784,-0.0004675915566104195,0.7130399022261856,0.7272116476198464,0.060137806857617625,0.98997720228635,0.24796142693387202,0.06808235253911499,0.02655530323160504,0.028719341391097476,0.8778250456100012,0.17643549444682263,1.236608702022159,1.1637840575085734,0.009942336399995769,0.110693611917,0.021713334799426425,0.018295919012633492,0.00912288223234561,0.003938404776718116,0.8766962758862517,0.7645314449412449,0.08380996267864016,0.9964765001308054,0.28646248238330996
