model,scenario,skill,brier,prev,auc,citl,slope,oe,ici,logloss,nb_0.01,nb_0.02,nb_0.05,nb_0.1,sens,spec,ppv,npv,referral,skill_lo,brier_lo,prev_lo,auc_lo,citl_lo,slope_lo,oe_lo,ici_lo,logloss_lo,nb_0.01_lo,nb_0.02_lo,nb_0.05_lo,nb_0.1_lo,sens_lo,spec_lo,ppv_lo,npv_lo,referral_lo,skill_hi,brier_hi,prev_hi,auc_hi,citl_hi,slope_hi,oe_hi,ici_hi,logloss_hi,nb_0.01_hi,nb_0.02_hi,nb_0.05_hi,nb_0.1_hi,sens_hi,spec_hi,ppv_hi,npv_hi,referral_hi
LGB-AUG,S0,0.2956483002057927,0.016629841914739596,0.02419556489693684,0.972565595797758,-0.031231898933856736,2.665963835174992,0.9725918487678943,0.021306371007275327,0.06373002579891508,0.019432036773265,0.018412041444526912,0.016333149849801273,0.014384581570313498,1.0,0.6675394593094556,0.06940542054714,1.0,0.3486120349995325,0.2453827843980704,0.012921382372416572,0.019671788402776204,0.9560081128287378,-0.20421174268244424,2.181987390790182,0.8213573789125141,0.01697303100625305,0.051520700281035295,0.014944229727173956,0.014022395738293591,0.012750166833508927,0.011292882627840093,1.0,0.6448221996038507,0.057565542590908465,1.0,0.3253441141617128,0.345913816013515,0.02033830145706262,0.028719341391097476,0.9891230787667783,0.14174794481473074,3.149940279559802,1.1238263186232744,0.025639711008297605,0.07593935131679487,0.023919843819356044,0.02280168715076023,0.019916132866093617,0.017476280512786904,1.0,0.6902567190150605,0.08124529850337152,1.0,0.3718799558373522
LGB-AUG,S1,0.09086515936961759,0.02146480044455424,0.02419556489693684,0.891031993877824,0.009682416720533025,1.9403151325285293,1.0092006366527841,0.012554459483023014,0.08850231652585551,0.017378186847141035,0.015206290718243903,0.01115511031036589,0.0052378929755577735,0.9576162576136549,0.5649104144703343,0.05174980771337425,0.9981431128412823,0.44773241353445425,0.07555946909107338,0.01738131167332062,0.019671788402776204,0.8645949451548762,-0.1702139685490347,1.6664899732294947,0.8360909577274274,0.00954375994362848,0.07371735319756888,0.01321294943906665,0.011054276335948621,0.008073424710160922,0.003899995881177107,0.9206392506064457,0.5402860114685146,0.04361900533500351,0.9964725435012314,0.4223650344742888,0.1061708496481618,0.025548289215787858,0.028719341391097476,0.9174690426007717,0.18957880199010074,2.214140291827564,1.182310315578141,0.015565159022417549,0.10328727985414214,0.02154342425521542,0.019358305100539184,0.014236795910570858,0.00657579006993844,0.9945932646208641,0.589534817472154,0.05988061009174499,0.9998136821813333,0.4730997925946197
LGB-AUG,S2,0.18008119106127363,0.019358397487443297,0.02419556489693684,0.9368486026700085,-0.032045131610348165,1.9294090810367004,0.9712070648025881,0.0146836411191795,0.07553340859380404,0.019509080592922397,0.01754180634354152,0.013545487866567944,0.010173091049716225,0.9700921339705042,0.6662781382778326,0.06723184284145556,0.9988882177606375,0.34911919994283347,0.1402755592116502,0.015404180444741572,0.019671788402776204,0.9034408918215238,-0.205150775053697,1.4844648418761206,0.8165613934060603,0.008560092534823274,0.06060971854297462,0.015009955052721558,0.013571632597981515,0.010623201418822179,0.0073867143082015614,0.9115613846477326,0.643460040357713,0.05662204351764751,0.9967086489386325,0.3262220516502499,0.21988682291089706,0.02331261453014502,0.028719341391097476,0.9702563135184932,0.14106051183300067,2.3743533201972804,1.125852736199116,0.020807189703535726,0.09045709864463347,0.024008206133123235,0.021511980089101528,0.016467774314313708,0.012959467791230889,1.0286228832932758,0.6890962361979521,0.0778416421652636,1.0010677865826425,0.372016348235417
LGB-AUG,S3,0.2757420839876288,0.017099830457289307,0.02419556489693684,0.9666908522688521,-0.03326829128446652,2.5894461338283903,0.970561600763811,0.020807939452281765,0.0660881729590013,0.0191415391491343,0.018228406747302733,0.015727749932049125,0.014610360474662121,1.0,0.659199279850167,0.06782210643958403,1.0,0.35675041910546174,0.22955710679099137,0.013371957636778401,0.019671788402776204,0.9452403326317615,-0.21035297808315823,2.0766721954062635,0.8145142728935282,0.01634899758230954,0.053388334594131226,0.014641371209203693,0.013763723971137586,0.012328202632703214,0.011220113343222421,1.0,0.6395374752228113,0.055482302605432285,1.0,0.33704351415039485,0.32192706118426617,0.020827703277800213,0.028719341391097476,0.9881413719059426,0.1438163955142252,3.102220072250517,1.126608928634094,0.02526688132225399,0.07878801132387137,0.02364170708906491,0.02269308952346788,0.019127297231395037,0.01800060760610182,1.0,0.6788610844775227,0.08016191027373577,1.0,0.3764573240605286
LGB-AUG,S4,0.2000861487922443,0.018886077643998196,0.02419556489693684,0.9512266045911663,-0.07114624059653248,2.2769957548815114,0.9370494974224365,0.018613480320577476,0.07324930034212813,0.019012852701310128,0.01767932116630609,0.01458471132952238,0.011265133477704874,1.0,0.6287947671153388,0.06261479772637844,1.0,0.3864192774792547,0.1566848102614972,0.014929278940755606,0.019671788402776204,0.928694818061318,-0.24471122664357003,1.7919657274434417,0.7869320628382755,0.011175370449917016,0.059679136198744556,0.014535873091716459,0.01321147854123414,0.011636996666777314,0.008173870664803696,1.0,0.6041447210268882,0.05177972357713357,1.0,0.3614109225440285,0.24348748732299139,0.022842876347240786,0.028719341391097476,0.9737583911210145,0.10241874545050507,2.762025782319581,1.0871669320065975,0.026051590191237935,0.08681946448551171,0.023489832310903798,0.022147163791378037,0.017532425992267446,0.014356396290606052,1.0,0.6534448132037893,0.07344987187562332,1.0,0.4114276324144809
LGB-AUG,S5,0.04627518990804591,0.022517575845459294,0.02419556489693684,0.8254550439004256,0.009727585440399818,1.4437760889886893,1.0093023333989724,0.0064200652155972085,0.09728792665526743,0.016764640450392186,0.014766574464996848,0.005267190786503474,0.0019414775596695683,0.9370100406383388,0.5707532376650079,0.051347280941659953,0.9972709650486171,0.4415323816874621,0.034448554667310616,0.018313276819149127,0.019671788402776204,0.7876701314479473,-0.1699413693734215,1.183860805021464,0.8352931415472696,0.00321098751010333,0.08113113237929306,0.012637998844907742,0.010836958114155696,0.0029804746995914315,0.0012229269279619074,0.8921758721230274,0.5432521716232732,0.04352199452741691,0.9951748074334333,0.41337697664771,0.058101825148781205,0.026721874871769462,0.028719341391097476,0.8632399563529038,0.18939654025422112,1.7036913729559144,1.1833115252506752,0.009629142921091087,0.1134447209312418,0.02089128205587663,0.018696190815838,0.007553906873415516,0.002660028191377229,0.9818442091536502,0.5982543037067425,0.059172567355903,0.9993671226638009,0.46968778672721423
LGB-AUG,S6,0.18546410010362657,0.019231306253842374,0.02419556489693684,0.9457954094803628,-0.0950899417013321,2.376802388788626,0.9161056626106561,0.01854230855687655,0.07551460087776286,0.018626334293724206,0.017362936701360583,0.014234099501848316,0.011430794515794228,1.0,0.6106975263216519,0.05987835580482771,1.0,0.4040786453088624,0.14551571019827284,0.01524351894761123,0.019671788402776204,0.9193732639369476,-0.27263387729285493,1.8539143817251014,0.764448618075067,0.010210514716221353,0.06162369097615781,0.014129479878623914,0.012863870225560542,0.01119043071598496,0.008189548878076979,1.0,0.5895714926684263,0.04956304493549447,1.0,0.3824723343243129,0.2254124900089803,0.02321909356007352,0.028719341391097476,0.9722175550237779,0.08245399389019074,2.8996903958521503,1.0677627071462452,0.026874102397531744,0.08940551077936792,0.0231231887088245,0.021862003177160624,0.017277768287711673,0.014672040153511477,1.0,0.6318235599748774,0.07019366667416096,1.0,0.4256849562934119
LGB-AUG,S7,0.26743356303115173,0.01729599579641163,0.02419556489693684,0.9666198777973688,-0.03217073676853474,2.527919729547358,0.9715765857602433,0.01986423164886391,0.06652209614701995,0.01936439431402622,0.018180213810581963,0.01590761560460062,0.013100188698002894,1.0,0.6555780194371367,0.0671569117562351,1.0,0.3602840610771598,0.22234969107600913,0.013537720600389108,0.019671788402776204,0.9498641313220347,-0.20407399593058806,2.0638136957721613,0.8204376121685818,0.012934513479773146,0.054208561980216084,0.014877708299434798,0.013762166997259228,0.01244613701745831,0.009997058275755111,1.0,0.6332392626859336,0.05576981532241162,1.0,0.33735187436389785,0.31251743498629436,0.02105427099243415,0.028719341391097476,0.9833756242727029,0.13973252239351858,2.9920257633225544,1.1227155593519047,0.026793949817954674,0.07883563031382382,0.023851080328617637,0.0225982606239047,0.01936909419174293,0.016203319120250678,1.0,0.6779167761883398,0.07854400819005858,1.0,0.3832162477904218
LGB-PS,S0,0.30733068067161917,0.016354019281825814,0.02419556489693684,0.9753000841036951,-0.04308190085842119,2.8154103165774655,0.9624730830023207,0.021754190690924116,0.06268183545801653,0.019472734099081387,0.018269972855371033,0.01682049681635514,0.016034056858193608,1.0,0.6360076324556335,0.06377643916336234,1.0,0.37938093149039387,0.25459178605628213,0.012726828742602411,0.019671788402776204,0.9597408975010947,-0.2159197075918718,2.272630487963895,0.8130344224530197,0.013957445596896618,0.0510066232904506,0.014993628793214277,0.013845388871995578,0.013146820708038165,0.01205700478502235,1.0,0.6147207814026125,0.05252217045588552,1.0,0.35781362724961274,0.3600695752869562,0.019981209821049215,0.028719341391097476,0.9908592707062954,0.1297559058750294,3.358190145191036,1.1119117435516217,0.029550935784951615,0.07435704762558246,0.023951839404948497,0.022694556838746487,0.020494172924672115,0.020011108931364867,1.0,0.6572944835086545,0.07503070787083917,1.0,0.400948235731175
LGB-PS,S1,0.20449203446706266,0.018782054068434948,0.02419556489693684,0.9497734208486772,-0.0399344858999963,2.2923546532581995,0.9640346080283229,0.019286781775107148,0.0741799817514814,0.018325795302498428,0.016812233465802386,0.01434746328719822,0.011539452690714734,1.0,0.5560891622206002,0.05290200675870696,1.0,0.4573657291923916,0.1691133799166795,0.015036638540719412,0.019671788402776204,0.9366449157982024,-0.21254729381731083,2.0467345397040906,0.8101225333945394,0.016986598097620927,0.06201726635601876,0.013838259161064535,0.012523467626057709,0.010508437979372273,0.008705733874962658,1.0,0.5283858496219082,0.044254082926701695,1.0,0.4291178362933161,0.23987068901744582,0.022527469596150484,0.028719341391097476,0.962901925899152,0.13267832201731825,2.5379747668123085,1.1179466826621063,0.02158696545259337,0.08634269714694404,0.02281333144393232,0.021100999305547062,0.018186488595024166,0.01437317150646681,1.0,0.5837924748192923,0.061549930590712225,1.0,0.4856136220914671
