model,scenario,skill,brier,prev,auc,citl,slope,oe,ici,logloss,nb_0.01,nb_0.02,nb_0.05,nb_0.1,sens,spec,ppv,npv,referral,skill_lo,brier_lo,prev_lo,auc_lo,citl_lo,slope_lo,oe_lo,ici_lo,logloss_lo,nb_0.01_lo,nb_0.02_lo,nb_0.05_lo,nb_0.1_lo,sens_lo,spec_lo,ppv_lo,npv_lo,referral_lo,skill_hi,brier_hi,prev_hi,auc_hi,citl_hi,slope_hi,oe_hi,ici_hi,logloss_hi,nb_0.01_hi,nb_0.02_hi,nb_0.05_hi,nb_0.1_hi,sens_hi,spec_hi,ppv_hi,npv_hi,referral_hi
LR-PS,S2,0.046079197685599094,0.022522203249179286,0.02419556489693684,0.8297441845002573,-0.03803828439226954,1.2082281377345958,0.9648780964598213,0.005060026346193249,0.09649371550429509,0.017282468695304837,0.014005279677800068,0.006432935525897869,0.0007795606312254906,0.8481550662926751,0.695380814482643,0.06457994393954923,0.9946147548539744,0.3177703431944699,0.031606820923669066,0.01833386626032799,0.019671788402776204,0.7733063937927489,-0.2214102222771459,0.921816901639108,0.7967454746499714,-0.0002929919480816924,0.0796263119348805,0.01314278851039891,0.010071250104141977,0.003732896588032371,-0.0006507888128041192,0.7696448502039294,0.6723329913545751,0.05261644921103059,0.9914119615200683,0.2952596755502784,0.06055157444752912,0.026710540238030583,0.028719341391097476,0.8861819752077658,0.1453336534926068,1.4946393738300836,1.1330107182696711,0.01041304464046819,0.11336111907370967,0.021422148880210764,0.01793930925145816,0.009132974463763368,0.0022099100752551006,0.9266652823814209,0.7184286376107109,0.07654343866806787,0.9978175481878806,0.3402810108386614
LR-PS,S3,0.04600862187531496,0.022523869553907977,0.02419556489693684,0.8175153156618351,-0.033136863041948655,1.1673032761442907,0.969329900577501,0.004151391113813348,0.09725453726289311,0.01742202786633283,0.012634481697057897,0.005969170096410281,0.001218269263155183,0.7945789168493992,0.6962917130785078,0.06091948235007918,0.9927379142052155,0.3155851791039132,0.029684725275665777,0.018292898349356528,0.019671788402776204,0.7585042510131873,-0.2229510031679731,0.8753680193723086,0.7943638516875169,-0.003163883758026749,0.07967067848959887,0.013337600147574374,0.009316850382046705,0.003427544251256829,-0.00026932665799520744,0.6859036299324314,0.6734523136801515,0.050371398421983786,0.987938522769548,0.2935078211189137,0.06233251847496414,0.026754840758459426,0.028719341391097476,0.8765263803104829,0.15667727708407578,1.459238532916273,1.1442959494674851,0.011466665985653445,0.11483839603618735,0.02150645558509129,0.01595211301206909,0.008510795941563733,0.0027058651843055734,0.903254203766367,0.7191311124768641,0.07146756627817458,0.997537305640883,0.3376625370889127
LR-PS,S4,0.0422450203311171,0.022612728711525355,0.02419556489693684,0.8217182111539801,-0.03483257369258177,1.1742516406859538,0.96776557897515,0.004620066558819797,0.09721919889701884,0.017395620577680262,0.014019778949404621,0.006322986793501387,0.0009870324608209705,0.7987226775693895,0.7022310086633804,0.062362631292945774,0.9929431287042849,0.3098898487622243,0.028192197022953988,0.018340530549855624,0.019671788402776204,0.7648315355539331,-0.21703702652078166,0.8971303790816819,0.8000753003061096,-0.0010542416954818041,0.07960883797113419,0.013326823589597608,0.010087582715297885,0.003812016173587683,-0.0001987362452255685,0.6883741010898776,0.6815799904463427,0.051623987212978235,0.988137531447582,0.2900555704895843,0.05629784363928021,0.026884926873195086,0.028719341391097476,0.8786048867540271,0.1473718791356181,1.4513729022902258,1.1354558576441904,0.010294374813121399,0.11482955982290349,0.021464417565762915,0.017951975183511357,0.00883395741341509,0.0021728011668675096,0.9090712540489014,0.7228820268804181,0.07310127537291332,0.9977487259609878,0.3297241270348643
LR-PS,S5,0.02700434310382216,0.02297256322748881,0.02419556489693684,0.7835476883023818,-0.04856072445423512,1.2481690185025067,0.9546566360163188,0.00683951862090831,0.10242229077187646,0.016210163563349315,0.012613796099502599,0.0030814186594442083,0.00010769572614820568,0.8057434318435797,0.670303514762032,0.057135337142471265,0.9928654335896167,0.3412147100285528,0.018777758754950413,0.018794597119377223,0.019671788402776204,0.7417141608158195,-0.2260187842674896,0.9942207314599683,0.7915043641300424,0.0030073814522022907,0.08662286662009457,0.012040437026131775,0.008513579818717656,0.0011363348205767599,-0.000681765600115908,0.7182877323049061,0.6452897030135435,0.04652633259381234,0.989661600817613,0.31454373812446024,0.035230927452693905,0.027150529335600398,0.028719341391097476,0.825381215788944,0.12889733535901934,1.5021173055450452,1.117808907902595,0.01067165578961433,0.11822171492365836,0.020379890100566855,0.01671401238028754,0.005026502498311656,0.0008971570524123194,0.8931991313822533,0.6953173265105205,0.0677443416911302,0.9960692663616203,0.36788568193264537
LR-PS,S6,0.04092749185747169,0.02264383574263111,0.02419556489693684,0.8131846265515735,-0.03635484273218018,1.1619923998823747,0.9663198994947173,0.002908732300862697,0.0980039108891074,0.017305264825249463,0.012982604080009135,0.0052665718037905925,0.0012914191412654683,0.8085899832927214,0.6914200557989243,0.06100915333586193,0.9931825065674612,0.32067796955103756,0.026622015221055836,0.018367118546777375,0.019671788402776204,0.75237886827781,-0.22359966943171689,0.8595586049796979,0.7938974577879809,-0.007230922689005367,0.08002133223421211,0.013233327615956442,0.009542865394917312,0.0028590680032403205,-3.354706609316944e-05,0.6988758245167828,0.6698999437464326,0.05048149977776078,0.9883561013981681,0.3001043929834781,0.055232968493887535,0.026920552938484846,0.028719341391097476,0.8739903848253371,0.15088998396735653,1.4644261947850514,1.1387423412014537,0.01304838729073076,0.11598648954400269,0.021377202034542485,0.016422342765100958,0.0076740756043408645,0.002616385348624106,0.91830414206866,0.712940167851416,0.07153680689396308,0.9980089117367543,0.34125154611859704
LR-PS,S7,0.043821231192343046,0.02257551415315325,0.02419556489693684,0.8254924559264618,-0.04172389121435199,1.271627964074323,0.9613695874463437,0.005824993154737725,0.09715477687066872,0.017053963621659497,0.013753656820009013,0.005876028934651528,0.001292613925273238,0.8421515259116029,0.6956469361067226,0.0642046417254819,0.9944051575953186,0.31736540148251463,0.029878801685217313,0.01835876461280122,0.019671788402776204,0.7747923328944143,-0.2251935040470245,1.0222251732203176,0.7930085683211183,0.0010889836488178171,0.08063738348853682,0.012952058711284213,0.00975730606971359,0.0034439284819240616,1.922945710419537e-05,0.7620306509578815,0.6711860330836762,0.05200247001128094,0.9911550890156807,0.2934570438556263,0.05776366069946878,0.026792263693505278,0.028719341391097476,0.8761925789585093,0.14174572161832052,1.5210307549283286,1.129730606571569,0.010561002660657633,0.11367217025280062,0.02115586853203478,0.017750007570304437,0.008308129387378994,0.0025659983934422804,0.9222724008653244,0.720107839129769,0.07640681343968286,0.9976552261749564,0.34127375910940294
LR-BASE,S0,0.04713549046986154,0.02249726402915171,0.02419556489693684,0.8263422524336201,-0.058371557883772664,1.3044449773471336,0.9463725436782012,0.00504124934904688,0.09689007654629345,0.016953808469632802,0.013681886231049949,0.0062584355352565055,0.0018781403840750248,0.8585416726531824,0.6915084759569334,0.06455214889292174,0.9949533092833933,0.3218002981103323,0.032333834736567216,0.0183119527537719,0.019671788402776204,0.7743965701136335,-0.24014906276778522,1.0450957431116914,0.782095679835007,-0.0008089163529996588,0.08052334102745418,0.012839541151864602,0.009700358472851014,0.003849109449226737,0.0005307578312328436,0.7796642272977085,0.6672149015925741,0.052970884388358966,0.9917865667596588,0.2977438239529185,0.061937146203155866,0.026682575304531518,0.028719341391097476,0.8782879347536068,0.12340594700023991,1.5637942115825758,1.1106494075213953,0.01089141505109342,0.11325681206513272,0.021068075787401004,0.017663413989248884,0.008667761621286274,0.003225522936917206,0.9374191180086563,0.7158020503212927,0.07613341339748451,0.9981200518071278,0.3458567722677461
LR-BASE,S1,0.016301641318530846,0.023225255510054464,0.02419556489693684,0.775047916251256,-0.45120219477857804,1.2575784127774765,0.6518788340877223,0.012993428879060749,0.10617948313704226,0.01482417119890602,0.009880217067208397,0.0033939588834982007,1.5059584964345618e-05,0.9118603142729196,0.4768914557925651,0.04143168070307328,0.9954381686683649,0.5325146128888534,0.004132084551483471,0.0191403773705325,0.019671788402776204,0.7340453095744088,-0.6413139456815193,1.0474716129848944,0.5324499149281365,0.008438131900631855,0.09178650616696103,0.010634124235929927,0.005659584409090367,0.00028207192432878675,-0.0014573958055179202,0.8467999153365071,0.4439569596350065,0.03364360272971627,0.9921427977018202,0.4991859383273425,0.02847119808557822,0.027310133649576428,0.028719341391097476,0.8160505229281032,-0.2610904438756368,1.4676852125700586,0.771307753247308,0.017548725857489643,0.12057246010712348,0.019014218161882115,0.014100849725326426,0.006505845842667614,0.0014875149754466114,0.976920713209332,0.5098259519501237,0.04921975867643029,0.9987335396349095,0.5658432874503643
LR-BASE,S2,0.04494751089953675,0.022548922532109553,0.02419556489693684,0.8297605337049694,-0.06137206956600673,1.3694321408836148,0.9435023002284778,0.00759505342832195,0.09728642729647297,0.01655888052685145,0.013600156491504586,0.005847966423417919,0.001130101376891518,0.8569673225087743,0.6765673179677151,0.06164801738647085,0.9947853327021682,0.33634185405069766,0.03169103428873683,0.018369174077262372,0.019671788402776204,0.7750044003854434,-0.24243943005932495,1.0764567348107632,0.7798821181431693,0.0029729672410847363,0.08094905776214648,0.012426260808111914,0.009589187319952616,0.003126599972030353,-0.0001656915163771352,0.7788386746754724,0.6526182512282435,0.0501459316335237,0.9915381191097136,0.3130595768261168,0.05820398751033666,0.026728670986956735,0.028719341391097476,0.8845166670244954,0.11969529092731147,1.6624075469564663,1.1071224823137862,0.012217139615559165,0.11362379683079946,0.020691500245590987,0.017611125663056556,0.008569332874805486,0.0024258942701601716,0.9350959703420761,0.7005163847071867,0.073150103139418,0.9980325462946228,0.35962413127527854
LR-BASE,S3,0.03936078723256109,0.022680825857437345,0.02419556489693684,0.8134737429903022,0.14651562333493598,1.3671394943386634,1.15010212616988,0.006480421216981975,0.09865144721837663,0.01705672526366765,0.012875937569670527,0.00566509797835406,0.0010688441870441096,0.7085004095754758,0.7475155465379912,0.06505273463499428,0.9904233947041209,0.26351801712219075,0.0267932738943954,0.018417844180239524,0.019671788402776204,0.7557278595541078,-0.040237685588476874,1.050052505962332,0.9435958786083277,0.0010811127652702035,0.08095355106960929,0.012921884725000485,0.009589415713552023,0.0037564481713853615,0.00014962547599913422,0.6038533667518189,0.7265034182250159,0.05520148248948733,0.9856084981147337,0.24275937005978057,0.05192830057072678,0.026943807534635166,0.028719341391097476,0.8712196264264965,0.33326893225834886,1.6842264827149949,1.3566083737314325,0.011879729668693747,0.11634934336714396,0.021191565802334812,0.01616245942578903,0.007573747785322759,0.001988062898089085,0.8131474523991327,0.7685276748509666,0.07490398678050124,0.995238291293508,0.28427666418460096
LR-BASE,S4,0.038434254955686864,0.02270270141377919,0.02419556489693684,0.8209962847127048,0.11746677023244544,1.3042905894851182,1.1181995830596199,0.006171929546186427,0.09804795477177392,0.017354567476947733,0.013952043815689891,0.0059303778864866485,0.000807987516909389,0.7603527607022155,0.7420743493709752,0.06811691922452116,0.9920560917953359,0.27008215837678123,0.0265504608179193,0.01842611942762319,0.019671788402776204,0.7691698152381479,-0.060498925633729064,1.0409757627969847,0.9276493553066146,0.0014979988324015777,0.08061575465449977,0.013442248561163158,0.0101141399431108,0.003997879964812695,-0.00022207984234426425,0.6533440321973362,0.7235956710758813,0.05726153778769834,0.9874030533645044,0.2520442171718728,0.05031804909345443,0.02697928339993519,0.028719341391097476,0.8728227541872617,0.29543246609861995,1.5676054161732518,1.308749810812625,0.010845860259971276,0.11548015488904806,0.021266886392732307,0.017789947688268984,0.007862875808160603,0.0018380548761630423,0.8673614892070948,0.760553027666069,0.07897230066134399,0.9967091302261675,0.28812009958168966
LR-BASE,S5,0.012867517059842681,0.02330633566298693,0.02419556489693684,0.7699878542502471,-0.47085844767608653,1.2871310106890668,0.6391505730068211,0.013696932072815308,0.10726042175749138,0.014439443649628488,0.00908843416882548,0.004362227902844176,-0.0009975606912742633,0.921073984962303,0.4414933788630372,0.039285606813762815,0.995586855846183,0.5672791433179101,0.0012130582870838614,0.019222905442136354,0.019671788402776204,0.725550360471196,-0.6613202506100193,1.055099626165227,0.5216062519998146,0.009155705392995962,0.09296252847199056,0.010242010493696201,0.004932480049169404,0.0005628334167240251,-0.0020278229947234454,0.8635217570231264,0.4050301905888414,0.03217527393072047,0.9923886488766546,0.5306360377516565,0.024521975832601503,0.027389765883837507,0.028719341391097476,0.8144253480292981,-0.28039664474215376,1.5191623952129065,0.7566948940138276,0.018238158752634653,0.12155831504299221,0.018636876805560774,0.013244388288481557,0.008161622388964326,3.270161217491861e-05,0.9786262129014796,0.477956567137233,0.04639593969680516,0.9987850628157114,0.6039222488841637
LR-BASE,S6,0.029538794478897512,0.022912724476875427,0.02419556489693684,0.8099071443049688,0.32638004847907837,1.3949396753492547,1.3682260773090178,0.008722372198466258,0.10047691955474695,0.017486966352490866,0.012825166241569463,0.00390898369224282,0.000610170331609348,0.6414697050414703,0.7974614026813229,0.07281295956313075,0.9889751034434855,0.21315878342086828,0.019321037857646488,0.01857749653667473,0.019671788402776204,0.7515447800521234,0.14307518721079834,1.063955445644189,1.1264275179470147,0.00541360068921482,0.08168792964112744,0.013571432768220221,0.009884345653321323,0.0022082255871047982,4.444749492968705e-06,0.530965074303024,0.7817272416013902,0.06274174737113046,0.9839733072909986,0.19701625032417103,0.039756551100148536,0.027247952417076123,0.028719341391097476,0.8682695085578142,0.5096849097473584,1.7259239050543203,1.610024636671021,0.012031143707717696,0.11926590946836647,0.02140249993676151,0.015765986829817603,0.005609741797380842,0.0012158959137257273,0.7519743357799166,0.8131955637612557,0.08288417175513103,0.9939768995959724,0.22930131651756552
LR-BASE,S7,0.043199980471307686,0.022590181969363892,0.02419556489693684,0.8233588364618938,0.0030737902354788463,1.3058906737780078,1.0029157779302018,0.005322562346595234,0.09741041670566894,0.01704616853241177,0.013668300910868993,0.005746887106593068,0.0015353426953878834,0.8395928202454273,0.7063511531833184,0.06620132021220228,0.9944006511831867,0.30685826965586843,0.0306328927133852,0.018373497675038233,0.019671788402776204,0.7722693429442896,-0.17943744380025806,1.0585484548971185,0.8278249909201023,-0.00043810784146489264,0.080892497422803,0.012935560438529722,0.009634573197640777,0.003567729251653664,0.00019375296657604766,0.7585698193907001,0.682601305917904,0.053792211885598906,0.9911713671772029,0.28349561214333624,0.05576706822923017,0.02680686626368955,0.028719341391097476,0.874448329979498,0.18558502427121576,1.5532328926588972,1.1780065649403013,0.01108323253465536,0.11392833598853488,0.02115677662629382,0.017702028624097206,0.007926044961532472,0.002876932424199719,0.9206158211001544,0.7301010004487328,0.07861042853880565,0.9976299351891704,0.3302209271684006
