model,scenario,skill,brier,prev,auc,citl,slope,oe,ici,logloss,nb_0.01,nb_0.02,nb_0.05,nb_0.1,sens,spec,ppv,npv,referral,skill_lo,brier_lo,prev_lo,auc_lo,citl_lo,slope_lo,oe_lo,ici_lo,logloss_lo,nb_0.01_lo,nb_0.02_lo,nb_0.05_lo,nb_0.1_lo,sens_lo,spec_lo,ppv_lo,npv_lo,referral_lo,skill_hi,brier_hi,prev_hi,auc_hi,citl_hi,slope_hi,oe_hi,ici_hi,logloss_hi,nb_0.01_hi,nb_0.02_hi,nb_0.05_hi,nb_0.1_hi,sens_hi,spec_hi,ppv_hi,npv_hi,referral_hi
LGB-PS,S2,0.012961861452536305,0.02204501413112027,0.022856951185387477,0.7947154240450431,-0.029138207031934954,0.7693434360152882,0.9735471187251135,0.00717691731165834,0.09729974026150813,0.015831466188757207,0.010969991485806848,0.003617835673807312,-0.0008001185062402388,0.806921515178246,0.6569519895233178,0.05215248650865434,0.9931721349329794,0.3536507445298404,-0.01582443605253201,0.017815935598758353,0.018034748762094217,0.736983426408908,-0.2419426406848167,0.5856175308570756,0.7840854348007386,0.002705418615600865,0.08144071355246511,0.010521645193276679,0.005829687471828039,-0.0005143433485289292,-0.002778225973336713,0.6891618854579531,0.6273900383981483,0.03824030064402294,0.9888940025010979,0.32473415299867564,0.04174815895760462,0.026274092663482185,0.027679153608680736,0.8524474216811783,0.18366622662094678,0.9530693411735008,1.1630088026494885,0.011648416007715816,0.11315876697055115,0.021141287184237734,0.016110295499785657,0.007750014696143553,0.0011779889608562353,0.9246811448985388,0.6865139406484873,0.06606467237328574,0.9974502673648609,0.3825673360610052
LGB-PS,S3,0.0208369253134566,0.02186912843094566,0.022856951185387477,0.8165367468338756,-0.034097151177793314,0.8781715110284382,0.9690354227190057,0.006110291295360199,0.09457021459219321,0.016126938670228227,0.012279497387396018,0.004874007205400226,-0.0002673949991685203,0.849763010420625,0.6359894901386621,0.05177899594694641,0.9945046682739259,0.3751133310548014,-0.007147272759037624,0.017660224633838418,0.018034748762094217,0.7684593787795243,-0.24514189897061212,0.6883298414478204,0.7815615458115275,0.0018094567033870397,0.07930481254697812,0.01124081944618594,0.007421306269407878,0.0005335728816723935,-0.0023088445734291627,0.7590916916335749,0.6055351323577689,0.039113528271731215,0.9912499792637984,0.3446488635890325,0.04882112338595082,0.0260780322280529,0.027679153608680736,0.8646141148882268,0.17694759661502546,1.0680131806090558,1.1565092996264839,0.01041112588733336,0.1098356166374083,0.021013057894270513,0.01713768850538416,0.009214441529128058,0.001774054575092122,0.940434329207675,0.6664438479195554,0.06444446362216161,0.9977593572840534,0.40557779852057024
LGB-PS,S4,0.013252883690237471,0.02203851429176043,0.022856951185387477,0.8033210549856307,-0.05131155181943335,0.7957878757737082,0.953889289745635,0.007054499161094173,0.09639098919844419,0.0163441677330379,0.01226952529828303,0.0028651321210899916,-0.0005420060128575694,0.8464561553893356,0.6367300466601004,0.05168762319484483,0.9943908848590519,0.37431411677359644,-0.015687147732026566,0.01777454435439799,0.018034748762094217,0.7590980198842526,-0.2651787629841033,0.6365638294725036,0.767123082767157,0.002723344598064164,0.08036205621509984,0.011333926049431398,0.007729842543014564,-0.00015363010066221693,-0.0033294662921944753,0.7640093982845865,0.6040194152336412,0.03927923602168154,0.9912927250739076,0.34194909388721795,0.042192915112501506,0.02630248422912287,0.027679153608680736,0.8475440900870087,0.16255565934523658,0.9550119220749129,1.1406554967241131,0.011385653724124183,0.11241992218178853,0.021354409416644404,0.016809208053551496,0.0058838943428422,0.0022454542664793365,0.9289029124940847,0.6694406780865595,0.06409601036800812,0.9974890446441962,0.40667913965997493
LGB-PS,S5,-0.003718699477389009,0.02241756630216035,0.022856951185387477,0.6937757721587283,-0.07347296792789582,0.6162855131652087,0.9332120184743392,0.009115459829007836,0.10543061509778395,0.013376350876471243,0.00710779782458091,-0.00011068058022938726,-0.0005668502086234825,0.6843433223230391,0.5561636289645656,0.03481155422960761,0.9868977848973881,0.44933362668076154,-0.021972895721767825,0.017824598483200713,0.018034748762094217,0.6399011470379977,-0.28718731037285883,0.4191196841630744,0.7446913662636044,0.0036809045217977183,0.08547926580444005,0.00945848791403893,0.004338446681696698,-0.0025703811044041755,-0.0024631712348390216,0.6069255568565617,0.53480642375301,0.027870529497773404,0.9817475349368787,0.4288292409904198,0.014535496766989807,0.027010534121119985,0.027679153608680736,0.7476503972794589,0.14024137451706722,0.813451342167343,1.1217326706850739,0.014550015136217953,0.12538196439112786,0.017294213838903557,0.009877148967465122,0.002349019943945401,0.001329470817592057,0.7617610877895165,0.5775208341761212,0.04175257896144182,0.9920480348578975,0.4698380123711033
LGB-PS,S6,0.019201644263211026,0.021905651633497964,0.022856951185387477,0.8220181750546733,-0.059888650440935116,0.879873763435864,0.9463807621200198,0.00654476959185019,0.09408213437558323,0.016825037131040617,0.012726652031444793,0.004341448542813233,-0.0005342032616133269,0.88367890296575,0.6378273476551799,0.053992515236651245,0.9957521734982161,0.3740926952581372,-0.007341334105322006,0.017639933249087896,0.018034748762094217,0.7789801158894625,-0.267513092476307,0.7136769106957628,0.7657801863580238,0.0031380340246540484,0.07824562403960057,0.01194876455968055,0.008080061284733975,0.001060489945945895,-0.0031449707062026606,0.8052609047036476,0.604134113227809,0.04062081821386205,0.9929363921901837,0.3409355152194425,0.04574462263174406,0.026171370017908032,0.027679153608680736,0.8650562342198842,0.14773579159443678,1.0460706161759652,1.1269813378820157,0.009951505159046331,0.10991864471156589,0.02170130970240068,0.01737324277815561,0.007622407139680571,0.0020765641829760067,0.9620969012278524,0.6715205820825508,0.06736421225944045,0.9985679548062485,0.40724987529683193
LGB-PS,S7,0.01599177488731185,0.021977342496279497,0.022856951185387477,0.8077918247349117,-0.01671258909776492,0.8405244084284346,0.9846737350320949,0.006847160902534907,0.09585275449264291,0.0161005570885394,0.012841089464018244,0.002872364549856894,4.0225179876497014e-05,0.8841733565982949,0.6374514227890996,0.053968102944815424,0.9957676697194929,0.3744713293304466,-0.010068285790404752,0.01768753778225055,0.018034748762094217,0.7637665020717561,-0.22887666548335894,0.6657366153324862,0.7928301461104903,0.002887215461470187,0.08004471158159615,0.011164590782881238,0.0079183373204866,-0.001322836310200754,-0.0027765753706994506,0.8015680410464815,0.6071270106613332,0.04131557891576708,0.9928550975826841,0.3438728633316399,0.04205183556502845,0.026267147210308445,0.027679153608680736,0.8518171473980674,0.19545148728782913,1.015312201524383,1.1765173239536995,0.010807106343599627,0.11166079740368967,0.02103652339419756,0.017763841607549888,0.007067565409914542,0.0028570257304524446,0.9667786721501083,0.667775834916866,0.06662062697386377,0.9986802418563018,0.40506979532925325
LGB-BASE,S0,0.017637014228751857,0.021940596880163293,0.022856951185387477,0.8068438764626693,-0.028500896230120466,0.8485404964432472,0.9740111805898006,0.006539290565628436,0.09576264792176063,0.01602910183987471,0.012911969560608468,0.0036858310138246234,0.00044619069008242085,0.8841733565982949,0.6339556252761199,0.053480260751464094,0.995744430858029,0.37788722357031806,-0.010413063643895413,0.017691024204112935,0.018034748762094217,0.7614722783190924,-0.2428770355294563,0.6701058884392846,0.7825618289823864,0.001946691224497069,0.08016911772763795,0.01108698894843286,0.008000176152698383,-0.0007118565513035795,-0.0027332841903276927,0.8015680410464815,0.6037833202590859,0.04068878838046599,0.9928066574000056,0.34766891799140204,0.045687092101399124,0.02619016955621365,0.027679153608680736,0.8522154746062462,0.18587524306921535,1.02697510444721,1.165460532197215,0.011131889906759803,0.11135617811588332,0.020971214731316558,0.017823762968518553,0.008083518578952826,0.0036256655704925344,0.9667786721501083,0.664127930293154,0.0662717331224622,0.9986822043160524,0.4081055291492341
LGB-BASE,S1,-0.03828855779753049,0.02318966718197017,0.022856951185387477,0.7106199303221273,-0.539267477418602,0.6845017260151424,0.6085359358904328,0.014960791898179067,0.10739101099676507,0.01421960563284758,0.007413611375471321,0.0011528604942880362,-0.0025140316073433847,0.8626308113813291,0.3599192385832128,0.030561223236075498,0.9911512008612792,0.6451675770451323,-0.08126448680649558,0.018856839891463303,0.018034748762094217,0.6629148876157167,-0.764819412518291,0.5199681198427397,0.48087505089620664,0.010384257717125929,0.09042204302853843,0.009854402999566527,0.0041560822874099485,-0.0015649481534081473,-0.00552743012282645,0.7816617294142284,0.3376071005588035,0.02458275309844514,0.9854056900316611,0.622424273878341,0.004687371211434602,0.027522494472477035,0.027679153608680736,0.758324973028538,-0.31371554231891313,0.849035332187545,0.7361968208846589,0.019537326079232205,0.12435997896499171,0.018584808266128634,0.010671140463532694,0.0038706691419842197,0.0004993669081396804,0.9435998933484299,0.3822313766076221,0.036539693373705856,0.9968967116908972,0.6679108802119236
LGB-BASE,S2,0.015528364044800735,0.021987692550824205,0.022856951185387477,0.8107670588433762,0.0820380149939856,0.807397202747696,1.0781964934234582,0.008028597555280959,0.09607789734846658,0.016148003550839483,0.01201947517354171,0.002264507718280428,-0.00011687573256091103,0.8111736322289959,0.6799086617959714,0.05596155063250967,0.993545538765788,0.3313159822265654,-0.0048866544121396495,0.017711052769088135,0.018034748762094217,0.765997458363409,-0.13648091339086993,0.664239425577585,0.8643371691085968,0.004055593509162912,0.08033308463706651,0.011356447463068861,0.005974542302507528,0.00025304080342855974,-0.0019257623634151761,0.6914492400165994,0.6519009009177967,0.03999262963694948,0.9896665514536961,0.3036345572761635,0.03594338250174112,0.026264332332560276,0.027679153608680736,0.8555366593233433,0.3005569433788411,0.950554979917807,1.2920558177383197,0.012001601601399004,0.11182271005986666,0.020939559638610106,0.018064408044575892,0.004275974633132297,0.001692010898293354,0.9308980244413924,0.7079164226741461,0.07193047162806986,0.9974245260778799,0.35899740717696726
LGB-BASE,S3,0.01901257074400764,0.02190987449808635,0.022856951185387477,0.805982292489194,0.08411153374328711,0.854662525612225,1.0812568353976233,0.007386955129325966,0.09605131083994126,0.01630935569397093,0.01184724214791186,0.003070766585725507,-0.0007863244479866314,0.8613645414017717,0.6571031604010759,0.05549911170633874,0.9950890797498944,0.35474743055023183,-0.002904336347469203,0.017583112353434772,0.018034748762094217,0.7617737619981918,-0.1298756823969112,0.6783113945376016,0.868618107903769,0.0035631101210530903,0.07999613349477565,0.011532283055709601,0.007132011402951208,-0.0004441930840204289,-0.002847956261989262,0.7771917052040997,0.6284654832634735,0.04151630016488539,0.9922546034403933,0.32628939936615864,0.04092947783548448,0.026236636642737926,0.027679153608680736,0.8501908229801961,0.2980987498834854,1.0310136566868484,1.2938955628914774,0.011210800137598842,0.11210648818510686,0.02108642833223226,0.016562472892872514,0.006585726255471443,0.001275307366015999,0.9455373775994436,0.6857408375386782,0.0694819232477921,0.9979235560593954,0.38320546173430503
LGB-BASE,S4,0.013171834928103254,0.022040324476227252,0.022856951185387477,0.7979042669493932,-0.03527571134768196,0.8266843476881321,0.967809154922154,0.006851695303321185,0.09681440893503314,0.016292101047702595,0.011652378080316637,0.0024067111072618936,-0.0005155645501275863,0.8742307158282799,0.6087119327849567,0.04966672755347477,0.9951901779540345,0.4023266637597377,-0.020466672244928298,0.017681104882445172,0.018034748762094217,0.7411527843100878,-0.22525088553985081,0.5947759360435181,0.7976582803488783,0.0013690240635130888,0.08015402780131509,0.011515622465050161,0.0071482036943616885,-0.001186289193138432,-0.0033512523196090327,0.7815910496734821,0.5760505288418163,0.03704925788356962,0.9917241019397679,0.3702150808982577,0.04681034210113481,0.026399544070009332,0.027679153608680736,0.8546557495886986,0.1546994628444869,1.0585927593327462,1.1379600294954297,0.01233436654312928,0.11347479006875119,0.02106857963035503,0.016156552466271585,0.0059997114076622195,0.00232012321935386,0.9668703819830777,0.6413733367280972,0.06228419722337991,0.9986562539683012,0.43443824662121766
LGB-BASE,S5,-0.048953601041402894,0.023427865707273527,0.022856951185387477,0.6793275525985255,-0.22136447243534488,0.4972163299262407,0.8173563830772514,0.013443042150594834,0.1097675322183313,0.01374865611320104,0.006533411483107099,-0.0002632694654333186,-0.002929520133872465,0.6388089147458151,0.5867529841695398,0.03489754038004512,0.9858050808987204,0.41840267314325175,-0.08166202814312967,0.018848704737749522,0.018034748762094217,0.628944579815538,-0.46318849180629207,0.36561594294590305,0.6358886866594375,0.008267537564717133,0.09037736492275317,0.009988532070687976,0.003941216750731133,-0.0029016626385640915,-0.005372294372756117,0.5275247734893763,0.5585247939969497,0.027779162550640106,0.9798474664483925,0.3898617864571171,-0.016245173939676116,0.028007026676797532,0.027679153608680736,0.729710525381513,0.02045954693560234,0.6288167169065784,0.9988240794950654,0.018618546736472535,0.12915769951390943,0.017508780155714103,0.009125606215483065,0.0023751237076974543,-0.00048674589498881203,0.750093056002254,0.61498117434213,0.04201591820945013,0.9917626953490484,0.4469435598293864
LGB-BASE,S6,0.021344453616957026,0.021857793034484613,0.022856951185387477,0.8076501862662142,0.2029227923053508,0.9073265095448115,1.2096389744998666,0.007828434811239014,0.09605255394559283,0.01646501709329179,0.01150454643685564,0.0021485013828452682,-0.0001366593273655469,0.8111184091101488,0.668205028866108,0.054090877472858186,0.993431323174065,0.3427508435577274,-0.0028010552478572107,0.017468761149551607,0.018034748762094217,0.7520662397196919,0.008871850806742132,0.659024505288851,0.991886996923827,0.003923028770000558,0.0791732364869599,0.011675856440271436,0.007304495008386347,-0.0012832721621254877,-0.002215089039402778,0.6946335406518822,0.6390371422204373,0.03911758573544887,0.9893977208975231,0.3143026360825166,0.045489962481771264,0.02624682491941762,0.027679153608680736,0.8632341328127365,0.39697373380395945,1.155628513800772,1.427390952075906,0.01173384085247747,0.11293187140422575,0.021254177746312143,0.01570459786532493,0.005580274927816024,0.001941770384671684,0.9276032775684153,0.6973729155117787,0.0690641692102675,0.9974649254506069,0.3711990510329382
LGB-BASE,S7,0.011521876429460676,0.022077175492411758,0.022856951185387477,0.8027446830523597,-0.020029230142477168,0.8225281168916677,0.9816546069346092,0.007596973886978613,0.09660122619563058,0.0160317544835649,0.012571571993077105,0.0026369904521306373,0.00011505277713983342,0.8860419826166362,0.6311883583786144,0.05320654747199518,0.9957945178918339,0.3806339502771154,-0.015368445748896509,0.01773046354886939,0.018034748762094217,0.7576519611322488,-0.225397131150504,0.6422529257791647,0.7963056023049153,0.0029276085139079274,0.08025794825624798,0.011127598844899169,0.008096648278886372,-0.0016370787900213003,-0.00285843757350336,0.800465029929464,0.6008322130655409,0.041219106045143936,0.9926594157059079,0.3499390999504593,0.03841219860781786,0.026423887435954127,0.027679153608680736,0.8478374049724706,0.18533867086554964,1.0028033080041707,1.167003611564303,0.0122663392600493,0.11294450413501318,0.02093591012223063,0.017046495707267836,0.006911059694282575,0.003088543127783027,0.9716189353038085,0.6615445036916879,0.06519398889884642,0.99892962007776,0.41132880060377147
