model,scenario,skill,brier,prev,auc,citl,slope,oe,ici,logloss,nb_0.01,nb_0.02,nb_0.05,nb_0.1,sens,spec,ppv,npv,referral,skill_lo,brier_lo,prev_lo,auc_lo,citl_lo,slope_lo,oe_lo,ici_lo,logloss_lo,nb_0.01_lo,nb_0.02_lo,nb_0.05_lo,nb_0.1_lo,sens_lo,spec_lo,ppv_lo,npv_lo,referral_lo,skill_hi,brier_hi,prev_hi,auc_hi,citl_hi,slope_hi,oe_hi,ici_hi,logloss_hi,nb_0.01_hi,nb_0.02_hi,nb_0.05_hi,nb_0.1_hi,sens_hi,spec_hi,ppv_hi,npv_hi,referral_hi
LR-PS,S2,0.0333418521367036,0.02158983700565911,0.022856951185387477,0.8150560304413881,-0.10594733935468753,1.1123252042068805,0.9051175067612562,0.0053832908058189235,0.09420136568839604,0.016700380665765978,0.01170345538412123,0.003988692408444793,0.0005219026573307639,0.7905599692236617,0.6996694281070672,0.05800230724880151,0.9930466101033711,0.3115357212973632,0.010648509671862528,0.01740315850785537,0.018034748762094217,0.7704489046705949,-0.301812440678211,0.9066845338806265,0.7382793853926235,0.002318001907764326,0.07949379363986324,0.011929925100427605,0.006771311666977279,0.0005020418539612771,-0.0014602684407125006,0.695944125978283,0.6700154472783417,0.04281471141046157,0.9899170598898832,0.28204791404281204,0.05603519460154467,0.025776515503462848,0.027679153608680736,0.8596631562121813,0.08991776196883591,1.3179658745331344,1.071955628129889,0.008448579703873521,0.10890893773692885,0.02147083623110435,0.016635599101265178,0.007475342962928309,0.0025040737553740284,0.8851758124690403,0.7293234089357927,0.07318990308714145,0.9961761603168591,0.3410235285519143
LR-PS,S3,0.03844531945607632,0.02147585355884028,0.022856951185387477,0.8255062802202247,-0.11113093136470795,1.1904415203586685,0.9005885019503633,0.005153748274261978,0.0931068347777801,0.016337125113202115,0.01251680319721091,0.004715769310079499,0.0012485017584433818,0.8230940437005206,0.6926746104742438,0.05895511751486878,0.9940613663363591,0.3191142884771817,0.01633412605424728,0.017316037353354574,0.018034748762094217,0.780258046193619,-0.30546256420617435,0.9652618355027599,0.7354693666890025,0.0015871802958958613,0.07844796223309919,0.011484612392780928,0.007813305312142409,0.0013914336800593943,-0.0010921047660492522,0.7402796711740179,0.6662064173040634,0.04458109557955574,0.9911761024043644,0.2929242241823551,0.060556512857905365,0.025635669764325984,0.027679153608680736,0.8707545142468303,0.08320070147675843,1.4156212052145771,1.065707637211724,0.008720316252628094,0.10776570732246102,0.021189637833623303,0.017220301082279413,0.008040104940099605,0.003589108282936016,0.9059084162270233,0.7191428036444243,0.07332913945018182,0.9969466302683538,0.3453043527720083
LR-PS,S4,0.037027362361373606,0.021507522937123925,0.022856951185387477,0.8218905503537881,-0.10362599312892815,1.1736054945114611,0.906924785894315,0.00497399473311062,0.09339097538059447,0.016167943144243305,0.012558305273246863,0.004110390485074474,0.0011513495494590493,0.7958891808582012,0.6895907373719763,0.05658248508483972,0.9931239627444791,0.32150585342049676,0.016773320196913955,0.017288627545542737,0.018034748762094217,0.7780048056176215,-0.2977999400113901,0.9556407514562864,0.7409724629059982,0.0017118989239400069,0.07819489492335441,0.011226524472668623,0.008229609253407105,0.0009132617323459429,-0.0007526294626861406,0.7020821280250219,0.659701694560572,0.04442638851044809,0.9893110628188196,0.2918556605310815,0.05728140452583326,0.025726418328705113,0.027679153608680736,0.8657762950899547,0.0905479537535338,1.391570237566636,1.0728771088826319,0.008236090542281232,0.10858705583783454,0.02110936181581799,0.016887001293086623,0.007307519237803005,0.003055328561604239,0.8896962336913804,0.7194797801833805,0.06873858165923136,0.9969368626701386,0.35115604630991204
LR-PS,S5,0.010756330212327692,0.022094273592794745,0.022856951185387477,0.7127918722508148,-0.12522759633240785,0.9267215630611608,0.8871037475330796,0.0054639993234644095,0.10260886406639358,0.014925227821650126,0.00858835298930824,0.0012467331176817366,-0.0005175582458574603,0.615010143714947,0.6634231964188699,0.04099031395544604,0.9866074529688504,0.3429409408449532,0.002323760217187505,0.017620868558706666,0.018034748762094217,0.66595854726905,-0.32431585641935945,0.7406250516676207,0.7172831107855475,0.0022074203909103786,0.0848247565798068,0.010628899356498005,0.0054328063662955435,-0.0005080962143682274,-0.0016209978785802688,0.49493489235898747,0.6360989844728004,0.03380654683202731,0.9807988978817627,0.31471885961366236,0.019188900207467878,0.026567678626882824,0.027679153608680736,0.7596251972325795,0.07386066375454375,1.112818074454701,1.0569243842806118,0.00872057825601844,0.12039297155298036,0.019221556286802246,0.011743899612320936,0.003001562449731701,0.0005858813868653483,0.7350853950709065,0.6907474083649394,0.048174081078864776,0.9924160080559382,0.371163022076244
LR-PS,S6,0.03853086681030371,0.021473942900519013,0.022856951185387477,0.8285834595297579,-0.10269964394716637,1.255104718957702,0.9074848540361938,0.005451341692680151,0.092900828717506,0.016410040090459706,0.012685045842648823,0.004149054193613445,0.0011503933286702889,0.8521626880326653,0.6942655806848601,0.061207937246976034,0.9950436642879903,0.3182241035795321,0.019700968935188683,0.017242794549677795,0.018034748762094217,0.7852632064985968,-0.2975408418238524,1.0227059213085266,0.7403282146303135,0.001925308818954057,0.07787457540731779,0.011642121719008115,0.00772585035099713,0.0011991889666157045,-0.0008945532274533081,0.7658811807854252,0.662623258478866,0.04662809358921866,0.9919727640503072,0.287036090167172,0.05736076468541874,0.02570509125136023,0.027679153608680736,0.8719037125609189,0.09214155392951966,1.4875035166068775,1.074641493442074,0.008977374566406245,0.10792708202769422,0.021177958461911298,0.017644241334300516,0.007098919420611185,0.003195339884793886,0.9384441952799053,0.7259079028908542,0.0757877809047334,0.9981145645256734,0.34941211699189223
LR-PS,S7,0.034294889437955,0.021568551383601496,0.022856951185387477,0.8138237001275312,-0.10324358002187596,1.191422191560207,0.9069523752269033,0.005149437344830551,0.09449748144317222,0.01605610537218302,0.011928177585419253,0.004097492279888508,0.0008529554899700995,0.7976529230073268,0.690343474869733,0.05683076536870479,0.9931903567701499,0.32081063497518786,0.01412720694351495,0.01736292078178336,0.018034748762094217,0.7682701384006341,-0.2954027121397472,0.9697598716132146,0.7417683326106588,0.0018828028195053787,0.07967068933560793,0.011197301031011265,0.007216952332635588,0.0006190150084516275,-0.0014198430785497766,0.7208257075272324,0.6605384640094998,0.04465663960647087,0.990049481374254,0.29112937928167015,0.05446257193239505,0.02577418198541963,0.027679153608680736,0.8593772618544284,0.08891555209599529,1.4130845115071993,1.0721364178431478,0.008416071870155722,0.1093242735507365,0.02091490971335478,0.016639402838202918,0.007575969551325388,0.0031257540584899756,0.8744801384874212,0.7201484857299663,0.0690048911309387,0.9963312321660458,0.35049189066870556
LR-BASE,S0,0.035125847525365295,0.02154999234108437,0.022856951185387477,0.8112755659691839,-0.1255441340198485,1.198044197875911,0.8880270633276284,0.003110719266460398,0.09471952527172084,0.015922247251099673,0.011887342275415772,0.004245494541351774,0.0010249191692726237,0.8015782294433212,0.6857443895470989,0.056305944353274136,0.9932770848858496,0.3253943197667002,0.014367377056648603,0.017363293737128048,0.018034748762094217,0.7638342317548443,-0.31725406992383254,0.969646952602278,0.7267398225587038,-0.00201133773288318,0.07984214537256014,0.011065039430547844,0.007269212722063261,0.0006667576726471416,-0.000987816380707495,0.7238780376476908,0.6533256637149532,0.04385034447665931,0.9901651450680837,0.2931937808811701,0.055884317994081986,0.02573669094504069,0.027679153608680736,0.8587169001835235,0.06616580188413551,1.4264414431495442,1.049314304096553,0.008232776265803977,0.10959690517088154,0.0207794550716515,0.016505471828768284,0.007824231410056406,0.0030376547192527423,0.8792784212389517,0.7181631153792447,0.06876154422988896,0.9963890247036156,0.3575948586522303
LR-BASE,S1,-0.00812272833544303,0.022515928132993485,0.022856951185387477,0.7125508389839139,-0.5324056568382797,0.9695437441585963,0.6029323416447843,0.014987656752759862,0.10662209725920453,0.013839594766620479,0.0074690901068293954,-0.0006900567061891051,-0.0018091333464477968,0.8990699724702262,0.45818789775198104,0.03736513308754459,0.9948736898573216,0.5499779279482834,-0.027172982581591808,0.018162786028797076,0.018034748762094217,0.6620017188505442,-0.7387878020974907,0.7460025904795659,0.48267516759000545,0.0105771634839712,0.09054670757528777,0.009070398835652797,0.0034557198286649894,-0.003514733204159116,-0.0035923915488718567,0.8456801057033718,0.4365621325381147,0.030818650818889976,0.991390218048322,0.5284469436887111,0.010927525910705747,0.026869070237189895,0.027679153608680736,0.7630999591172837,-0.32602351157906867,1.1930848978376267,0.7231895156995631,0.019398150021548523,0.1226974869431213,0.01860879069758816,0.0114824603849938,0.002134619791780906,-2.5875144023736803e-05,0.9524598392370807,0.4798136629658474,0.04391161535619921,0.9983571616663213,0.5715089122078556
LR-BASE,S2,0.03386046152051547,0.02157825411868831,0.022856951185387477,0.809697350557639,-0.12529644312254337,1.2447321754693201,0.8878956661710081,0.0034017284629013263,0.09517046302575716,0.01602723489348401,0.011609993119912617,0.0035695206822141962,0.000910445194424262,0.787563411375719,0.6812665783137649,0.05464054857160789,0.9927587074437509,0.32944944587481334,0.01477657286189734,0.0173580267895094,0.018034748762094217,0.7634323840551412,-0.3231847069995827,1.014296374921463,0.7209688608411902,-0.012399853148682813,0.08042609904955864,0.011264561895050791,0.007057089671471677,-0.00016003436814282295,-0.000965374111159439,0.685010366498345,0.6489632870255185,0.04047830086399595,0.9892220739952547,0.2972109284381653,0.052944350179133605,0.02579848144786722,0.027679153608680736,0.8559623170601368,0.07259182075449591,1.4751679760171772,1.054822471500826,0.019203310074485468,0.10991482700195568,0.02078990789191723,0.016162896568353558,0.007299075732571216,0.002786264500007963,0.8901164562530929,0.7135698696020113,0.06880279627921983,0.9962953408922471,0.36168796331146136
LR-BASE,S3,0.03512481889520236,0.021550015315036024,0.022856951185387477,0.8164804126188845,0.07576143673502295,1.3707549508941184,1.0751410704018642,0.006041477679764048,0.09455632628227367,0.01614456489163396,0.012077961741784176,0.0030737151693505287,0.0005057458545902516,0.7480206563837251,0.742834426401213,0.06370501362898696,0.9921277177917553,0.26838502426510163,0.02065301663451936,0.017251784937514593,0.018034748762094217,0.7668384307825318,-0.11970969345152177,1.0966477727435568,0.8748340051581605,-0.002329456746917229,0.07905119573209547,0.011297077075218225,0.007078376148973788,0.0006400702517027372,-0.000926447801753558,0.6422450588552697,0.714949405327901,0.04689767268628289,0.9886330985046525,0.24062032267211828,0.049596621155885354,0.025848245692557455,0.027679153608680736,0.8661223944552372,0.27123256692156766,1.6448621290446799,1.275448135645568,0.014412412106445324,0.11006145683245187,0.0209920527080497,0.017077547334594562,0.00550736008699832,0.0019379395109340612,0.8537962539121804,0.770719447474525,0.08051235457169104,0.9956223370788582,0.29614972585808497
LR-BASE,S4,0.033470311971942834,0.021586967918060026,0.022856951185387477,0.8149115378102558,0.05395853733933766,1.26225277623804,1.0527562148751834,0.004728505698137854,0.094486352541205,0.01602388291212525,0.012765418803937133,0.004287451186766407,0.0010543163259603635,0.703285556113285,0.737042367502049,0.05887786571546545,0.9906709841310003,0.27302218635358966,0.015672965725085506,0.017286637293372084,0.018034748762094217,0.767619839064337,-0.13420696986200958,1.0021612038851375,0.8645464649958134,-0.004255906178713515,0.07880669478233458,0.011086277001226039,0.008183985713285765,0.00027501732653364974,-0.0014068222625197304,0.6195502050208693,0.7072686943362175,0.04508154453263021,0.9872436680595756,0.24347914704418788,0.051267658218800166,0.025887298542747968,0.027679153608680736,0.8622032365561747,0.24212404454068492,1.5223443485909425,1.2409659647545535,0.013712917574989223,0.1101660103000754,0.02096148882302446,0.0173468518945885,0.008299885046999165,0.0035154549144404577,0.7870209072057007,0.7668160406678804,0.07267418689830069,0.994098300202425,0.30256522566299143
LR-BASE,S5,-0.010363376498393695,0.022565971913964103,0.022856951185387477,0.6912310196098284,-0.5512794762484233,0.9524562115526044,0.5915299394030038,0.015801222887052456,0.1078245030301273,0.013552157357115636,0.00719389532026718,-0.0013923514030729067,-0.0021643926440295023,0.8235339022673377,0.4245270437825861,0.032390441444343145,0.9903702796891465,0.5811428731522781,-0.027595758118469944,0.01819326451072461,0.018034748762094217,0.6377946520402976,-0.762326708903313,0.7241348518395102,0.4705859896976348,0.011082063732449274,0.09187498529580079,0.008760388946030671,0.0030694904343278387,-0.0038016537855067346,-0.0037515217065107347,0.7131795529573342,0.4034142334434792,0.025863266706291285,0.9833301637178586,0.5607389757270186,0.006869005121682554,0.026938679317203597,0.027679153608680736,0.7446673871793591,-0.3402322435935336,1.1807775712656987,0.7124738891083728,0.020520382041655637,0.12377402076445382,0.0183439257682006,0.01131830020620652,0.0010169509793609213,-0.0005772635815482698,0.9338882515773412,0.445639854121693,0.038917616182395004,0.9974103956604343,0.6015467705775376
LR-BASE,S6,0.029797924702476997,0.021668988891808273,0.022856951185387477,0.8234148745168385,0.2586035133847711,1.496393614226071,1.2825359754983516,0.008630912327717422,0.09501099590353686,0.016248873534681546,0.012932967710327928,0.003656389001723087,0.00025186608547728134,0.6289122278880701,0.798420436615049,0.06801615492630275,0.9892450342427125,0.2113470852374204,0.017920253228284014,0.017265530802147756,0.018034748762094217,0.774760428709568,0.06654373743621997,1.1768126170712698,1.0469844148471956,0.0010707152218354943,0.0786927469394223,0.011305032723014767,0.007926427452471666,0.0010846498986848596,-0.00048701893145684463,0.5258314727960275,0.775371352288747,0.04859903447897084,0.9857915767677582,0.18844920304421375,0.04167559617666998,0.02607244698146879,0.027679153608680736,0.872069320324109,0.4506632893333222,1.8159746113808721,1.5180875361495076,0.01619110943359935,0.11132924486765142,0.021192714346348326,0.017939507968184193,0.006228128104761314,0.0009907511024114073,0.7319929829801127,0.8214695209413511,0.08743327537363466,0.9926984917176668,0.23424496743062706
LR-BASE,S7,0.03298382803363664,0.02159783329891583,0.022856951185387477,0.8119313065370266,-0.059860660116702664,1.2185968720648725,0.9447595083237887,0.003877187677349711,0.09479311262669822,0.015945361980837527,0.012026921816028466,0.003781974174174643,0.0009200969225414686,0.7935619523164023,0.7027722241758414,0.05878167707150402,0.993175648757847,0.3085724618678813,0.014753072502032494,0.017303570309707833,0.018034748762094217,0.7685021498717554,-0.24830540064811374,0.9873845041464342,0.7755441686733369,-0.0076274748616953,0.07954649634895677,0.01107057047680133,0.007287926582122464,0.00037030524475769894,-0.001099956123738585,0.7157427742507675,0.6742857929104876,0.045761759933956064,0.9901154148490043,0.2802405269132453,0.05121458356524079,0.025892096288123827,0.027679153608680736,0.8553604632022979,0.12858408041470842,1.449809239983311,1.1139748479742406,0.01538185021639472,0.11003972890443967,0.020820153484873725,0.016765917049934468,0.007193643103591587,0.002940149968821522,0.871381130382037,0.7312586554411952,0.07180159420905198,0.9962358826666897,0.33690439682251727
